id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint
163908262,10000,10000,10000, 36 months,0.124,334.06,B,B4,Catering Sales Manager,3 years,RENT,50000,Source Verified,44184,Current,n,other,Other,300xx,GA,29.81,0,43964,675,679,1,,,7,0,9290,0.623,16,w,9515.28,9515.28,657.79,657.79,484.72,173.07,0,0,0,43881,334.06,43910,43850,674,670,0,,1,Individual,,,
163993575,7550,7550,7550, 36 months,0.2565,302.79,D,D4,Financial Service Rep,6 years,MORTGAGE,45000,Verified,44184,Current,n,credit_card,Credit card refinancing,933xx,CA,26,0,43954,700,704,0,,,13,0,29253,0.47,23,w,7408.59,7408.59,286.65,286.65,141.41,145.24,0,0,0,43881,0,43910,43850,644,640,0,,1,Individual,,,
164137094,14000,14000,14000, 60 months,0.0819,285.15,A,A4,Housekeeping,6 years,RENT,57000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,104xx,NY,9.26,0,43873,705,709,1,,,6,0,14478,0.431,7,w,13810.4,13810.4,275.59,275.59,189.6,85.99,0,0,0,43881,0,43910,43850,714,710,0,,1,Individual,,,
164135730,12100,12100,12100, 36 months,0.0756,376.72,A,A3,Production Supervisor,10+ years,MORTGAGE,82000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,293xx,SC,14.11,0,44055,665,669,0,,,8,0,15300,0.64,15,w,11837.62,11837.62,369.1,369.1,262.38,106.72,0,0,0,43881,376.72,43910,43850,669,665,0,,1,Individual,,,
164079027,1000,1000,1000, 36 months,0.1524,34.79,C,C2,,< 1 year,OWN,20000,Not Verified,44184,Current,n,other,Other,347xx,AL,20.29,0,44086,660,664,0,,,3,0,174,0.158,8,w,977.91,977.91,33.52,33.52,22.09,11.43,0,0,0,43881,0,43910,43850,674,670,0,,1,Individual,,,
164136021,26575,26575,26575, 60 months,0.1524,635.58,C,C2,,< 1 year,OWN,65000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,774xx,TX,14.42,0,43904,705,709,2,,92,17,1,10099,0.28,23,w,26276.92,26276.92,601.83,601.83,298.08,303.75,0,0,0,43881,0,43910,43850,709,705,0,,1,Joint App,150000,19.42,Not Verified
164148803,21275,21275,21275, 60 months,0.1524,508.82,C,C2,Operation association ,10+ years,RENT,56000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,373xx,TN,27.39,0,36800,720,724,0,,,8,0,13984,0.932,15,w,21036.37,21036.37,481.8,481.8,238.63,243.17,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164125972,5500,5500,5500, 36 months,0.1524,191.31,C,C2,Senior Banker,10+ years,MORTGAGE,69000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,480xx,MI,25.3,0,44046,695,699,2,,,12,0,93313,0.436,34,w,5378.54,5378.54,184.33,184.33,121.46,62.87,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
163853612,40000,40000,40000, 36 months,0.1695,1425.12,C,C4,Engineer ,10+ years,OWN,49500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,719xx,AR,29.41,0,44046,685,689,2,28,82,6,1,2767,0.203,19,w,39139.88,39139.88,1368.62,1368.62,860.12,508.5,0,0,0,43881,0,43910,43850,729,725,0,,1,Joint App,137000,21.52,Source Verified
164147627,1200,1200,1200, 36 months,0.0881,38.06,A,A5,Nurse ,4 years,OWN,95000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,191xx,PA,17.77,0,44174,690,694,0,,,13,0,17468,0.693,18,w,1170.75,1170.75,37.18,37.18,29.25,7.93,0,0,0,43881,0,43910,43850,704,700,0,,1,Individual,,,
164134013,19200,19200,19200, 36 months,0.0646,588.12,A,A1,Director of Operations ,10+ years,MORTGAGE,120000,Not Verified,44184,Current,n,other,Other,174xx,PA,11.52,0,43926,720,724,1,26,,24,0,25792,0.174,37,w,18715.24,18715.24,577.78,577.78,484.76,93.02,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
164141992,40000,40000,40000, 60 months,0.0819,814.7,A,A4,,n/a,RENT,66000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,329xx,FL,17.68,0,43922,740,744,0,,,14,0,18374,0.253,43,w,39458.3,39458.3,787.4,787.4,541.7,245.7,0,0,0,43881,0,43910,43850,729,725,0,,1,Individual,,,
164083268,11200,11200,11200, 36 months,0.0702,345.93,A,A2,Solution Specialist,1 year,RENT,87000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,327xx,FL,13.09,0,43995,695,699,1,,,12,0,13423,0.607,17,w,10919.59,10919.59,339.38,339.38,280.41,58.97,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
163879181,13150,13150,13150, 36 months,0.0702,406.16,A,A2,Vice President ,2 years,MORTGAGE,185000,Not Verified,44184,Current,n,home_improvement,Home improvement,770xx,TX,11.43,0,44105,700,704,0,24,,11,0,25472,0.567,27,w,12820.77,12820.77,398.47,398.47,329.23,69.24,0,0,0,43881,0,43910,43850,649,645,0,24,1,Joint App,363000,12.1,Not Verified
164136869,4000,4000,4000, 36 months,0.1524,139.14,C,C2,Tower Climber ,6 years,RENT,113000,Not Verified,44184,Current,n,other,Other,563xx,MN,28.11,0,44178,685,689,1,,,8,0,817,0.05,14,w,3911.66,3911.66,134.06,134.06,88.34,45.72,0,0,0,43881,0,43910,43850,764,760,1,,1,Individual,,,
164146029,25000,25000,25000, 36 months,0.124,835.15,B,B4,Senior Territory Manager,2 years,RENT,135000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,142xx,NY,20.35,0,43893,665,669,1,49,84,16,1,32572,0.502,23,w,24423.18,24423.18,809.32,809.32,576.82,232.5,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
163920454,8800,8800,8800, 36 months,0.2055,329.52,D,D2,Manager,10+ years,RENT,68000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,953xx,CA,9.44,0,35855,675,679,1,,,9,0,7645,0.735,10,w,8621.18,8621.18,314.45,314.45,178.82,135.63,0,0,0,43881,0,43910,43881,669,665,0,,1,Individual,,,
163992117,8000,8000,8000, 36 months,0.1102,261.99,B,B2,Gasket cutter,10+ years,MORTGAGE,63928,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,386xx,MS,17.81,0,44018,665,669,0,,,7,0,5475,0.702,12,w,7811.48,7811.48,254.64,254.64,188.52,66.12,0,0,0,43881,0,43910,43850,674,670,0,,1,Individual,,,
164151623,12750,12750,12750, 36 months,0.0881,404.33,A,A5,Payroll Specialist,10+ years,RENT,65000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,906xx,CA,24.43,0,44048,715,719,2,31,,21,0,9862,0.179,32,w,12439.28,12439.28,394.97,394.97,310.72,84.25,0,0,0,43881,0,43910,43850,724,720,0,31,1,Individual,,,
164133800,6000,6000,6000, 36 months,0.1102,196.49,B,B2,Plumber,8 years,MORTGAGE,45000,Not Verified,44184,Current,n,home_improvement,Home improvement,959xx,CA,36.05,0,44056,720,724,1,48,,8,0,1807,0.241,10,w,5858.61,5858.61,190.98,190.98,141.39,49.59,0,0,0,43881,0,43910,43850,709,705,0,,1,Joint App,80000,25.03,Not Verified
164042549,15000,15000,15000, 36 months,0.1171,496.14,B,B3,Dentist,2 years,MORTGAGE,185000,Source Verified,44184,Current,n,small_business,Business,775xx,TX,20.38,0,43927,665,669,0,,,30,0,42943,0.482,44,w,14650.24,14650.24,481.5,481.5,349.76,131.74,0,0,0,43881,0,43910,43850,679,675,0,,1,Individual,,,
163702562,25525,25525,25525, 60 months,0.1308,581.82,B,B5,managing partner,10+ years,RENT,55000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,270xx,NC,37.36,0,44141,720,724,0,,,4,0,21927,0.997,12,w,25351.24,25351.24,554,554,173.76,380.24,0,0,0,43881,581.82,43910,43850,729,725,0,,1,Individual,,,
164148275,14650,14650,14650, 36 months,0.0646,448.75,A,A1,Railroad Signal Specialist,< 1 year,RENT,78200,Not Verified,44184,Current,n,other,Other,115xx,NY,0.57,0,29129,800,804,0,,,5,0,1064,0.043,15,w,14319.55,14319.55,440.86,440.86,330.45,110.41,0,0,0,43881,448.75,43910,43850,804,800,0,,1,Individual,,,
164146545,10625,10625,10625, 36 months,0.0881,336.94,A,A5,Corrections officer ,9 years,MORTGAGE,125000,Not Verified,44184,Current,n,home_improvement,Home improvement,906xx,CA,7.12,0,35309,680,684,0,49,,7,0,10177,0.683,22,w,10366.07,10366.07,329.14,329.14,258.93,70.21,0,0,0,43881,0,43910,43850,684,680,0,68,1,Individual,,,
164145245,5500,5500,5500, 36 months,0.1171,181.92,B,B3,Customer Consultant ,4 years,MORTGAGE,63999,Not Verified,44184,Fully Paid,n,debt_consolidation,Debt consolidation,532xx,WI,24.66,1,43983,680,684,0,16,58,23,1,12716,0.353,35,w,0,0,5510.73125,5510.73,5500,10.73,0,0,0,43850,5516.1,,44184,684,680,0,16,1,Individual,,,
164081239,20000,20000,20000, 36 months,0.0881,634.23,A,A5,Registered Nurse,3 years,MORTGAGE,105000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,430xx,OH,30.74,0,44049,750,754,1,40,,49,0,4606,0.083,62,w,19512.6,19512.6,619.55,619.55,487.4,132.15,0,0,0,43881,0,43910,43850,764,760,0,,1,Individual,,,
164148069,25000,25000,25000, 60 months,0.2055,670.03,D,D2,Shipping Operator,3 years,MORTGAGE,102000,Source Verified,44184,Current,n,house,Home buying,196xx,PA,9.07,0,43894,685,689,1,61,,13,0,0,0,40,w,24455.51,24455.51,1297.25,1297.25,544.49,752.76,0,0,0,43881,1340.06,43910,43850,689,685,0,61,1,Individual,,,
164148148,1200,1200,1200, 36 months,0.0756,37.37,A,A3,Clerk,10+ years,OWN,12000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,730xx,OK,26.5,0,43875,735,739,1,,,10,0,1637,0.062,13,w,1172.21,1172.21,36.61,36.61,27.79,8.82,0,0,0,43881,37.37,43910,43850,739,735,0,,1,Individual,,,
163476629,16000,16000,16000, 60 months,0.1524,382.66,C,C2,Pastor,4 years,RENT,65000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,981xx,WA,30.13,0,43926,720,724,2,32,,13,0,8033,0.368,23,w,15820.54,15820.54,362.34,362.34,179.46,182.88,0,0,0,43881,0,43910,43850,724,720,0,32,1,Joint App,125000,18.41,Not Verified
164139040,6000,6000,6000, 36 months,0.1102,196.49,B,B2,Administrative Assistant ,10+ years,RENT,59000,Not Verified,44184,Current,n,home_improvement,Home improvement,112xx,NY,7.34,0,35370,745,749,1,,,8,0,9719,0.295,14,w,5858.61,5858.61,190.98,190.98,141.39,49.59,0,0,0,43881,0,43910,43850,749,745,0,,1,Individual,,,
163924110,3000,3000,3000, 36 months,0.1695,106.89,C,C4,show coordinator,5 years,RENT,75000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,986xx,WA,23.94,1,43897,685,689,0,21,,8,0,15477,0.578,22,w,2935.49,2935.49,102.65,102.65,64.52,38.13,0,0,0,43881,0,43910,43850,669,665,0,21,1,Individual,,,
164139938,5500,5500,5500, 60 months,0.124,123.46,B,B4,,n/a,RENT,23000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,029xx,RI,26.46,0,43996,725,729,0,,81,10,1,5494,0.176,12,w,5442.85,5442.85,117.78,117.78,57.15,60.63,0,0,0,43881,123.46,43910,43850,739,735,0,,1,Individual,,,
163285711,28800,28800,28800, 60 months,0.0819,586.59,A,A4,Assistant Director ,10+ years,MORTGAGE,103000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,020xx,MA,12.02,0,43894,760,764,0,,,9,0,27458,0.287,34,w,28508.25,28508.25,566.93,566.93,291.75,275.18,0,0,0,43881,586.59,43910,43850,764,760,0,,1,Joint App,178000,11.52,
164150235,29425,29425,29425, 36 months,0.0881,933.11,A,A5,President,10+ years,MORTGAGE,200000,Not Verified,44184,Current,n,small_business,Business,220xx,VA,22.69,0,36130,755,759,0,32,,11,0,29895,0.32,26,w,28707.92,28707.92,911.51,911.51,717.08,194.43,0,0,0,43881,0,43910,43850,759,755,0,,1,Individual,,,
163555604,18000,18000,18000, 36 months,0.2565,721.88,D,D4,Loss Prevention Agent,3 years,MORTGAGE,55700,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,486xx,MI,25.9,0,43985,680,684,2,39,,14,0,11449,0.371,43,w,17662.87,17662.87,683.4,683.4,337.13,346.27,0,0,0,43881,0,43910,43850,684,680,0,58,1,Individual,,,
164150334,23825,23825,23825, 60 months,0.0819,485.26,A,A4,Assistant Budget Director,4 years,RENT,80000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,275xx,NC,26,0,44048,785,789,0,,,18,0,5446,0.119,52,w,23502.35,23502.35,469,469,322.65,146.35,0,0,0,43881,0,43910,43850,789,785,0,,1,Individual,,,
164139405,10000,10000,10000, 60 months,0.1102,217.53,B,B2,Senior Product Specialist,3 years,OWN,52000,Not Verified,44184,Fully Paid,n,house,Home buying,068xx,CT,8.15,0,44148,750,754,1,,,14,0,772,0.05,19,w,0,0,10118.92494,10118.92,10000,118.92,0,0,0,43850,10128.1,,43881,754,750,0,,1,Individual,,,
163938629,8000,8000,8000, 36 months,0.1695,285.03,C,C4,Supervisor,10+ years,MORTGAGE,60000,Not Verified,44184,Current,n,home_improvement,Home improvement,890xx,NV,21.4,5,36220,660,664,1,3,117,17,1,8203,0.28,35,w,7827.97,7827.97,273.73,273.73,172.03,101.7,0,0,0,43881,0,43910,43850,679,675,0,10,1,Joint App,111000,13.61,Not Verified
164160136,21275,21275,21275, 60 months,0.1308,484.95,B,B5,Test Development Engineer,10+ years,MORTGAGE,112000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,023xx,MA,31.24,0,44075,690,694,0,76,,12,0,88367,0.799,27,w,21021.95,21021.95,461.76,461.76,253.05,208.71,0,0,0,43881,0,43910,43850,724,720,0,76,1,Individual,,,
163929061,20000,20000,20000, 60 months,0.124,448.95,B,B4,,n/a,MORTGAGE,25168,Verified,44184,Current,n,debt_consolidation,Debt consolidation,140xx,NY,57.13,0,35156,700,704,0,71,72,20,1,463,0.007,50,w,19757.72,19757.72,428.28,428.28,242.28,186,0,0,0,43881,0,43910,43850,704,700,0,,1,Joint App,77668,25.32,Verified
163750608,11000,11000,11000, 36 months,0.1033,356.65,B,B1,,n/a,MORTGAGE,89621,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,305xx,GA,12.55,1,30834,705,709,0,8,,8,0,9582,0.704,23,w,10738.04,10738.04,347.18,347.18,261.96,85.22,0,0,0,43881,0,43910,43850,709,705,0,31,1,Joint App,99569,13.55,Source Verified
164139032,25525,25525,25525, 36 months,0.0881,809.44,A,A5,Office Manager,2 years,MORTGAGE,57200,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,973xx,OR,11.18,1,43963,700,704,0,8,109,8,1,4346,0.187,8,w,24902.96,24902.96,790.7,790.7,622.04,168.66,0,0,0,43881,0,43910,43850,709,705,0,,1,Individual,,,
164131901,1800,1800,1800, 36 months,0.2055,67.4,D,D2,,n/a,RENT,12000,Source Verified,44184,Current,n,other,Other,891xx,NV,11.7,0,44044,660,664,0,54,,2,0,2999,0.666,7,w,1763.42,1763.42,64.32,64.32,36.58,27.75,0,0,0,43881,0,43910,43850,664,660,0,54,1,Individual,,,
164143464,31000,31000,31000, 60 months,0.0881,640.66,A,A5,Elementary Assistant Principal,3 years,MORTGAGE,96000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,640xx,MO,30.06,0,44049,715,719,0,,,20,0,30063,0.712,38,w,30586.93,30586.93,617.9,617.9,413.07,204.83,0,0,0,43881,0,43910,43850,744,740,0,,1,Individual,,,
163861134,26100,26100,26100, 36 months,0.1862,951.72,D,D1,Realtor,10+ years,RENT,79000,Not Verified,44184,Current,n,other,Other,891xx,NV,36.28,0,44079,710,714,0,,,9,0,13367,0.571,18,w,25553.26,25553.26,911.22,911.22,546.74,364.49,0,0,0,43881,0,43910,43850,724,720,0,,1,Individual,,,
164149422,29300,29300,29300, 36 months,0.0819,920.73,A,A4,High school math teacher,10+ years,RENT,78000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,972xx,OR,54.31,0,44108,670,674,0,,,13,0,35037,0.896,32,w,28579.24,28579.24,900.73,900.73,720.76,179.97,0,0,0,43881,0,43910,43881,664,660,0,,1,Joint App,148000,29.81,Not Verified
164102087,40000,40000,40000, 60 months,0.0819,814.7,A,A4,"Manager, Innovation",9 years,MORTGAGE,120000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,992xx,WA,20.68,0,43962,690,694,1,,,9,0,39434,0.781,12,w,39458.3,39458.3,787.4,787.4,541.7,245.7,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
164136697,8000,8000,8000, 36 months,0.2305,309.89,D,D3,,< 1 year,RENT,84000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,913xx,CA,22.74,0,44177,670,674,1,54,,10,0,13167,0.423,17,w,7843.78,7843.78,294.52,294.52,156.22,138.3,0,0,0,43881,0,43910,43850,674,670,0,54,1,Individual,,,
164102221,3000,3000,3000, 36 months,0.0646,91.9,A,A1,President ,10+ years,MORTGAGE,130000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,891xx,NV,1.36,0,36557,770,774,3,,,11,0,2595,0.022,13,w,2924.25,2924.25,90.28,90.28,75.75,14.53,0,0,0,43881,0,43910,43850,774,770,0,,1,Individual,,,
164142718,15150,15150,15150, 36 months,0.0646,464.06,A,A1,Adminstrator,10+ years,OWN,103000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,783xx,TX,18.25,0,36220,720,724,0,,,11,0,24424,0.678,37,w,14772.93,14772.93,455.9,455.9,377.07,78.83,0,0,0,43881,464.06,43910,43850,734,730,0,,1,Individual,,,
164129629,18000,18000,18000, 36 months,0.1102,589.47,B,B2,Cogeneration Engineer II,10+ years,OWN,120000,Source Verified,44184,Current,n,other,Other,016xx,MA,8.28,0,43899,705,709,1,36,,8,0,33115,0.658,21,w,17575.83,17575.83,572.94,572.94,424.17,148.77,0,0,0,43881,0,43910,43881,709,705,0,,1,Individual,,,
163102616,9600,9600,9600, 36 months,0.1774,345.82,C,C5,shirt  processer,3 years,OWN,30000,Source Verified,44184,Fully Paid,n,credit_card,Credit card refinancing,128xx,NY,24.16,0,44170,665,669,0,,,12,0,8090,0.353,21,w,0,0,9699.346,9699.35,9600,99.35,0,0,0,43850,9713.54,,43850,659,655,1,,1,Individual,,,
163132817,3600,3600,3600, 36 months,0.0646,110.28,A,A1,Customer Service Representative,10+ years,RENT,39000,Not Verified,44184,Current,n,vacation,Vacation,534xx,WI,8.46,0,36495,785,789,0,,,13,0,4744,0.074,27,w,3285,3285,344.43,344.43,315,29.43,0,0,0,43881,136.09,43910,43850,824,820,0,,1,Individual,,,
163173081,16000,16000,16000, 36 months,0.1862,583.43,D,D1,Trader,2 years,RENT,125000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,331xx,FL,23.72,0,34486,695,699,0,31,,13,0,36707,0.755,20,w,15664.84,15664.84,558.6,558.6,335.16,223.44,0,0,0,43881,0,43910,43850,699,695,0,31,1,Joint App,245000,16.65,Not Verified
164017257,15300,15300,15300, 36 months,0.0881,485.19,A,A5,registered nurse,1 year,MORTGAGE,75500,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,284xx,NC,17.25,0,44173,690,694,0,,,12,0,18503,0.582,17,w,14927.14,14927.14,473.96,473.96,372.86,101.1,0,0,0,43881,0,43910,43850,709,705,0,,1,Individual,,,
164144346,10000,10000,10000, 36 months,0.1774,360.23,C,C5,Manufacturing Technician,3 years,RENT,84000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,953xx,CA,13.34,0,34274,695,699,0,,,7,0,8138,0.607,12,w,9787.6,9787.6,345.45,345.45,212.4,133.05,0,0,0,43881,0,43910,43850,699,695,0,,1,Individual,,,
163950563,25000,25000,25000, 36 months,0.2305,968.4,D,D3,Owner,2 years,OWN,100000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,442xx,OH,26.27,1,44077,670,674,0,8,,8,0,21322,0.948,23,w,24511.81,24511.81,920.38,920.38,488.19,432.19,0,0,0,43881,0,43910,43850,674,670,0,46,1,Individual,,,
164083150,25000,25000,25000, 36 months,0.2565,1002.62,D,D4,Marketing Director ,5 years,MORTGAGE,143000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,301xx,GA,22.54,1,44169,675,679,0,8,,9,0,4632,0.724,25,w,24531.76,24531.76,949.18,949.18,468.25,480.94,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
164141626,7275,7275,7275, 36 months,0.1308,245.41,B,B5,Commercial Loan Closing Processor,1 year,MORTGAGE,43750,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,190xx,PA,28.15,0,44026,675,679,0,,,7,0,17317,0.821,9,w,7108.89,7108.89,237.48,237.48,166.11,71.37,0,0,0,43881,0,43910,43850,669,665,0,,1,Individual,,,
164132319,10625,10625,10625, 60 months,0.1102,231.12,B,B2,Senior Accountant - Fixed Assets,< 1 year,MORTGAGE,62000,Source Verified,44184,Current,n,home_improvement,Home improvement,461xx,IN,15.37,1,44050,720,724,0,7,,12,0,6904,0.397,24,w,10540.24,10540.24,221.36,221.36,84.76,136.6,0,0,0,43881,231.12,43910,43850,724,720,0,,1,Individual,,,
164138053,10625,10625,10625, 60 months,0.1524,254.11,C,C2,,n/a,RENT,72000,Not Verified,44184,Current,n,debt_consolidation,Debt consolidation,341xx,FL,31.3,0,35034,710,714,2,76,,22,0,20369,0.202,54,w,10505.83,10505.83,240.62,240.62,119.17,121.45,0,0,0,43881,0,43910,43850,714,710,0,76,1,Individual,,,
164141042,18000,18000,18000, 36 months,0.0646,551.36,A,A1,Chief of Logistics and Maintenance ,10+ years,OWN,88000,Source Verified,44184,Current,n,credit_card,Credit card refinancing,233xx,VA,34.18,0,43834,800,804,0,,,16,0,6398,0.095,63,w,17044.56,17044.56,1093.03,1093.03,955.44,137.59,0,0,0,43881,551.36,43910,43850,809,805,0,,1,Individual,,,
164145556,14875,14875,14875, 60 months,0.1695,369.29,C,C4,Office Manager,6 years,OWN,45000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,435xx,OH,30.93,0,44052,685,689,0,,,15,0,17612,0.477,34,w,14715.82,14715.82,348.28,348.28,159.18,189.1,0,0,0,43881,0,43910,43850,684,680,0,,1,Individual,,,
164133786,10000,10000,10000, 36 months,0.0819,314.25,A,A4,Human Resources Specialist,10+ years,MORTGAGE,109000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,201xx,VA,16.4,0,43862,725,729,1,36,,12,0,3886,0.227,41,w,9754,9754,307.43,307.43,246,61.43,0,0,0,43881,0,43910,43850,719,715,0,,1,Individual,,,
164030234,16000,16000,16000, 36 months,0.1308,539.72,B,B5,Martial arts Instructor ,2 years,RENT,50000,Source Verified,44184,Current,n,debt_consolidation,Debt consolidation,076xx,NJ,23.28,0,43998,715,719,1,,,9,0,5349,0.245,12,w,15634.68,15634.68,522.28,522.28,365.32,156.96,0,0,0,43881,0,43910,43881,699,695,0,,1,Individual,,,
164115956,20000,20000,20000, 36 months,0.1612,704.33,C,C3,Driver,< 1 year,OWN,70000,Not Verified,44184,Current,n,other,Other,770xx,TX,3.38,0,43937,710,714,0,,,3,0,3619,0.464,3,w,19564.34,19564.34,677.46,677.46,435.66,241.8,0,0,0,43881,0,43910,43850,694,690,0,,1,Individual,,,
163200593,10000,10000,10000, 60 months,0.1524,239.17,C,C2,Carman,10+ years,MORTGAGE,70000,Verified,44184,Current,n,debt_consolidation,Debt consolidation,166xx,PA,16.66,0,44050,715,719,2,28,,8,0,1885,0.161,22,w,9748.52,9748.52,465.64,465.64,251.48,214.16,0,0,0,43881,239.17,43910,43850,714,710,0,,1,Individual,,,
164078640,33000,33000,33000, 60 months,0.0819,672.13,A,A4,,< 1 year,MORTGAGE,152000,Not Verified,44184,Current,n,credit_card,Credit card refinancing,334xx,FL,19.73,0,31017,730,734,1,,,9,0,33790,0.908,26,w,32553.1,32553.1,649.61,649.61,446.9,202.71,0,0,0,43881,0,43910,43850,734,730,0,,1,Individual,,,
